id,dataset,split,question,prediction,answers,agent,raw_prediction,correct
WebQTest-1201,webqsp,test,who played carlton lassiter on psych?,Timothy Omundson played Carlton Lassiter on *Psych*.,['Timothy Omundson'],ToG,Timothy Omundson played Carlton Lassiter on *Psych*.,True
WebQTest-589,webqsp,test,what russian language called?,"The Russian language is called **русский язык** (pronounced ""russkiy yazyk"").",['Russian Language'],ToG,"The Russian language is called **русский язык** (pronounced ""russkiy yazyk"").",True
WebQTest-885,webqsp,test,who is sir james dyson?,"Sir James Dyson is a British inventor, industrial designer, and entrepreneur best known as the founder of Dyson Ltd. He revolutionized vacuum cleaners with his invention of the first bagless, cyclonic vacuum cleaner. His company is now a global technology leader known for innovative products like bladeless fans, air purifiers, and hair dryers.","['Designer', 'Industrial designer', 'Inventor', 'Engineer']",ToG,"Sir James Dyson is a British inventor, industrial designer, and entrepreneur best known as the founder of Dyson Ltd. He revolutionized vacuum cleaners with his invention of the first bagless, cyclonic vacuum cleaner. His company is now a global technology leader known for innovative products like bladeless fans, air purifiers, and hair dryers.",True
WebQTest-13,webqsp,test,who was vice president after kennedy died?,Lyndon B. Johnson became president after Kennedy's death. The vice presidency remained vacant until Hubert Humphrey took office following the 1964 election.,['Lyndon B. Johnson'],ToG,Lyndon B. Johnson became president after Kennedy's death. The vice presidency remained vacant until Hubert Humphrey took office following the 1964 election.,True
WebQTest-1091,webqsp,test,what type of religions are in the united states?,"The United States is religiously diverse, with Christianity being the majority. The main types include:

* **Christianity** (Protestantism, Catholicism, Orthodox Christianity, and Latter-day Saints)
* **Non-Christian faiths** (Judaism, Islam, Buddhism, Hinduism, Sikhism, and others)
* **Unaffiliated** (atheist, agnostic, or ""nothing in particular"")
* **Other** (including New Religious Movements, Indigenous traditions, and unclassified beliefs)","['Christianity', 'Judaism', 'Hinduism', 'Unitarian Universalism', 'Buddhism', 'Islam', 'Atheism']",ToG,"The United States is religiously diverse, with Christianity being the majority. The main types include:

* **Christianity** (Protestantism, Catholicism, Orthodox Christianity, and Latter-day Saints)
* **Non-Christian faiths** (Judaism, Islam, Buddhism, Hinduism, Sikhism, and others)
* **Unaffiliated** (atheist, agnostic, or ""nothing in particular"")
* **Other** (including New Religious Movements, Indigenous traditions, and unclassified beliefs)",True
WebQTest-239,webqsp,test,where do american bulldogs originate from?,"American Bulldogs originate from the United States. They are direct descendants of the working bulldogs brought by European immigrants, primarily used as farm utility dogs for guarding, driving cattle, and catching feral pigs.",['United States of America'],ToG,"American Bulldogs originate from the United States. They are direct descendants of the working bulldogs brought by European immigrants, primarily used as farm utility dogs for guarding, driving cattle, and catching feral pigs.",False
WebQTest-1200,webqsp,test,where did the mississippi river end?,"The Mississippi River ends at the Gulf of Mexico, in southeastern Louisiana.",['Gulf of Mexico'],ToG,"The Mississippi River ends at the Gulf of Mexico, in southeastern Louisiana.",True
WebQTest-1163,webqsp,test,what rainforest is in south america?,"The Amazon rainforest is the largest rainforest in South America, covering much of the Amazon basin across nine countries, primarily Brazil.",['Amazon rainforest'],ToG,"The Amazon rainforest is the largest rainforest in South America, covering much of the Amazon basin across nine countries, primarily Brazil.",True
WebQTest-1194,webqsp,test,what club does cristiano ronaldo play for in 2010?,"In 2010, Cristiano Ronaldo played for Real Madrid.","['Portugal national football team', 'Real Madrid C.F.']",ToG,"In 2010, Cristiano Ronaldo played for Real Madrid.",False
WebQTest-908,webqsp,test,what awards gary paulsen won?,"Gary Paulsen won numerous awards, most notably **three Newbery Honors** for *Hatchet*, *The Winter Room*, and *Dogsong*. He also received the **Margaret A. Edwards Award** for his lifetime contribution to young adult literature.","['John Newbery Medal', ""Dorothy Canfield Fisher Children's Book Award"", 'Margaret Edwards Award', 'Spur Award for Best Juvenile Fiction', 'Spur Award for Best Juvenile Nonfiction', ""Anne V. Zarrow Award for Young Readers' Literature"", 'Regina Medal']",ToG,"Gary Paulsen won numerous awards, most notably **three Newbery Honors** for *Hatchet*, *The Winter Room*, and *Dogsong*. He also received the **Margaret A. Edwards Award** for his lifetime contribution to young adult literature.",False
WebQTest-1127,webqsp,test,which country in north america is divided into provinces?,Canada is the country in North America that is divided into provinces (and territories).,['Canada'],ToG,Canada is the country in North America that is divided into provinces (and territories).,True
WebQTest-680,webqsp,test,what team did aguero play for?,"Sergio Agüero played for several teams, but he is most famous for his time at **Manchester City** (2011–2021), where he became the club's all-time top scorer.  

His full career club timeline:  
- **Independiente** (2003–2006)  
- **Atlético Madrid** (2006–2011)  
- **Manchester City** (2011–2021)  
- **Barcelona** (2021–2022)","['Manchester City F.C.', 'Argentina national football team', 'Club Atlético Independiente', 'Atlético Madrid']",ToG,"Sergio Agüero played for several teams, but he is most famous for his time at **Manchester City** (2011–2021), where he became the club's all-time top scorer.  

His full career club timeline:  
- **Independiente** (2003–2006)  
- **Atlético Madrid** (2006–2011)  
- **Manchester City** (2011–2021)  
- **Barcelona** (2021–2022)",True
WebQTest-1336,webqsp,test,what is utah's state capitol?,Salt Lake City.,['Salt Lake City'],ToG,Salt Lake City.,True
WebQTest-157,webqsp,test,where is mission san buenaventura located?,"Mission San Buenaventura is located in present-day **Ventura, California**.","['93001', 'Ventura County']",ToG,"Mission San Buenaventura is located in present-day **Ventura, California**.",False
WebQTest-1062,webqsp,test,what is the name of the currency used in italy?,The euro (€) is the currency used in Italy. It replaced the Italian lira in 2002.,['Euro'],ToG,The euro (€) is the currency used in Italy. It replaced the Italian lira in 2002.,True
WebQTest-525,webqsp,test,who are the senators of virginia 2013?,"In 2013, Virginia's U.S. Senators were **Mark Warner** (Democrat) and **Tim Kaine** (Democrat). Kaine was sworn in January 2013, replacing Jim Webb.","['Mark Warner', 'Tim Kaine', 'Jim Webb']",ToG,"In 2013, Virginia's U.S. Senators were **Mark Warner** (Democrat) and **Tim Kaine** (Democrat). Kaine was sworn in January 2013, replacing Jim Webb.",True
WebQTest-145,webqsp,test,what college did albert einstein go to?,"Albert Einstein attended the Swiss Federal Polytechnic School (now ETH Zurich) in Zurich, Switzerland.","['ETH Zurich', 'University of Zurich']",ToG,"Albert Einstein attended the Swiss Federal Polytechnic School (now ETH Zurich) in Zurich, Switzerland.",True
WebQTest-778,webqsp,test,what was jesse owens education?,"Jesse Owens attended Ohio State University, where he studied and competed in track and field. He did not graduate at the time but was later awarded an honorary doctorate.","['Ohio State University', 'East Technical High School']",ToG,"Jesse Owens attended Ohio State University, where he studied and competed in track and field. He did not graduate at the time but was later awarded an honorary doctorate.",True
WebQTest-1178,webqsp,test,where is tupac from originally?,"Tupac Shakur was originally from East Harlem, New York City.",['East Harlem'],ToG,"Tupac Shakur was originally from East Harlem, New York City.",True
WebQTest-791,webqsp,test,what other books did louis sachar write?,"Louis Sachar is best known for *Holes*, but he has written many other books, primarily for middle-grade readers. His other major works include:

*   **The ""Wayside School"" series** — humorous stories about a bizarre school.
*   **The ""Marvin Redpost"" series** — chapter books about a third-grader's adventures.
*   **Stand-alone novels** such as *There's a Boy in the Girls' Bathroom*, *Dogs Don't Tell Jokes*, and *Small Steps* (a follow-up to *Holes*).","['Small Steps', 'Someday Angeline', 'Sixth Grade Secrets', 'Holes', ""Johnny's in the basement"", 'Marvin Redpost', 'Wayside School gets a little stranger', 'Class President (A Stepping Stone Book(TM))', 'A magic crystal?', 'Der Fluch des David Ballinger. ( Ab 11 J.).', 'Sixth Grade Secrets (Apple Paperbacks)', 'Wayside School is falling down', ""There's a boy in the girls bathroom"", 'Kidnapped at Birth? (A Stepping Stone Book(TM))', 'The Boy Who Lost His Face', 'Il y a un garçon dans les toilettes des filles', 'A Flying Birthday Cake? (A Stepping Stone Book(TM))', 'Why Pick on Me? (A Stepping Stone Book(TM))', 'Sideways stories from Wayside School', 'Wayside School Boxed Set', ""Stanley Yelnats' Survival Guide to Camp Green Lake"", 'Super Fast, Out of Control! (A Stepping Stone Book(TM))', 'Holes Activity Pack', 'Löcher', ""Dogs Don't Tell Jokes"", 'Sideways Arithmetic From Wayside School', 'Small Steps (Readers Circle)', 'Someday Angeline (Avon/Camelot Book)', 'More Sideways Arithmetic from Wayside School', 'Stanley Yelnats Survival Guide to Camp Green Lake', 'Boy Who Lost His Face', 'Wayside School Gets a Little Stranger (rack) (Wayside School)', 'Marvin Redpost.', 'Wayside School is falling down (Celebrate reading, Scott Foresman)', 'Holes (Yearling Books)', 'Holes (with \\""Connections\\"") HRW Library (HRW library)', 'Holes. (Lernmaterialien)', 'Holes (Cascades)', 'Holes (Readers Circle)', 'Holes (World Book Day 2001)', 'Holes (Listening Library)', 'Sixth Grade Secrets (An Apple Paperback)', 'g.1218f5g0', 'Kidnapped at Birth?', 'A Flying Birthday Cake?', 'Class President', 'Why Pick on Me?', 'Wayside School Collection', 'Super Fast, Out of Control!', ""Alone in His Teacher's House"", 'Pequenos Pasos/ Small Steps', 'Louis Sacher Collection', 'Hoyos/Holes', 'Hay Un Chico En El Bano De Las Chicas', 'Monkey soup', ""There's a Boy in the Girls' Bathroom"", 'The Cardturner']",ToG,"Louis Sachar is best known for *Holes*, but he has written many other books, primarily for middle-grade readers. His other major works include:

*   **The ""Wayside School"" series** — humorous stories about a bizarre school.
*   **The ""Marvin Redpost"" series** — chapter books about a third-grader's adventures.
*   **Stand-alone novels** such as *There's a Boy in the Girls' Bathroom*, *Dogs Don't Tell Jokes*, and *Small Steps* (a follow-up to *Holes*).",True
WebQTest-820,webqsp,test,what are the names of harry potter movies in order?,"1. Harry Potter and the Sorcerer's Stone (2001)  
2. Harry Potter and the Chamber of Secrets (2002)  
3. Harry Potter and the Prisoner of Azkaban (2004)  
4. Harry Potter and the Goblet of Fire (2005)  
5. Harry Potter and the Order of the Phoenix (2007)  
6. Harry Potter and the Half-Blood Prince (2009)  
7. Harry Potter and the Deathly Hallows – Part 1 (2010)  
8. Harry Potter and the Deathly Hallows – Part 2 (2011)","['Harry Potter and the Deathly Hallows - Part I', ""Harry Potter and the Philosopher's Stone"", 'Harry Potter and the Chamber of Secrets', 'Harry Potter and the Prisoner of Azkaban', 'Harry Potter and the Goblet of Fire', 'Harry Potter and the Order of the Phoenix', 'Harry Potter and the Half-Blood Prince', 'Harry Potter and the Deathly Hallows – Part 2']",ToG,"1. Harry Potter and the Sorcerer's Stone (2001)  
2. Harry Potter and the Chamber of Secrets (2002)  
3. Harry Potter and the Prisoner of Azkaban (2004)  
4. Harry Potter and the Goblet of Fire (2005)  
5. Harry Potter and the Order of the Phoenix (2007)  
6. Harry Potter and the Half-Blood Prince (2009)  
7. Harry Potter and the Deathly Hallows – Part 1 (2010)  
8. Harry Potter and the Deathly Hallows – Part 2 (2011)",True
WebQTest-41,webqsp,test,where is the galapagos islands located on a world map?,"The Galápagos Islands are located in the Pacific Ocean, roughly 1,000 km (600 miles) off the coast of Ecuador in South America.","['Ecuador', 'Galápagos Province', 'Pacific Ocean']",ToG,"The Galápagos Islands are located in the Pacific Ocean, roughly 1,000 km (600 miles) off the coast of Ecuador in South America.",True
